case_count,clinical_finding,date,state,positive,negative,pending,hospitalizedcurrently,hospitalizedcumulative,inicucurrently,inicucumulative,onventilatorcurrently,onventilatorcumulative,recovered,dataqualitygrade,lastupdateet,hash,datechecked,death,hospitalized,total,totaltestresults,posneg,fips,hospitalizedincrease,negativeincrease,totaltestresultsincrease
2,positiveincrease,2020-03-13,IA,16,83,29,,,,,,,,,2020-03-12 00:00:00,98de3d6d7b543352d3a2e40a666130adae013653,2020-03-13 20:00:00,,,128,99,99,19,0,16,18
0,positiveincrease,2020-03-13,ID,0,131,,,,,,,,,,2020-03-13 08:00:00,58f1291a9495c31c46085e8798c1b038bb6624a1,2020-03-13 20:00:00,,,131,131,131,16,0,38,38
7,positiveincrease,2020-03-13,IL,32,294,92,,,,,,,,,2020-03-12 00:00:00,c3ac5cc0263e15199af50e0d8f5b0b9b24f4f2c8,2020-03-13 20:00:00,,,418,326,326,17,0,28,35
0,positiveincrease,2020-03-13,IN,12,61,,,,,,,,,,2020-03-12 23:59:00,e31bc476fc8b69488be7337990c174221c569bfd,2020-03-13 20:00:00,,,73,73,73,18,0,9,9
2,positiveincrease,2020-03-13,KS,6,93,,,,,,,,,,2020-03-13 11:00:00,bfad5c0b1af8ed4acdcaff2260d78a4d1e11186a,2020-03-13 20:00:00,,,99,99,99,20,0,52,54
3,positiveincrease,2020-03-13,KY,11,107,,,,,,,,,,2020-03-12 20:30:00,1dc57c916342be1f53f98f537fce1b4c5ad6146b,2020-03-13 20:00:00,,,118,118,118,21,0,51,54
22,positiveincrease,2020-03-13,LA,36,37,,,,,,,,,,2020-03-13 16:00:00,bd8ea09e5b1b69d79883251b91431ca933901d08,2020-03-13 20:00:00,,,73,73,73,22,0,0,22
15,positiveincrease,2020-03-13,MA,23,,,,,,,,,,,2020-03-13 16:00:00,ed4f25676495f469b38cf2ffcf01042d49e88d78,2020-03-13 20:00:00,,,23,23,23,25,0,0,15
5,positiveincrease,2020-03-13,MD,17,94,,,,,,,,,,2020-03-13 00:00:00,fb5d33899365ea79e5d4ec83a30686a23e331188,2020-03-13 20:00:00,,,111,111,111,24,0,0,5
2,positiveincrease,2020-03-13,ME,3,91,17,,,,,,,,,2020-03-13 14:00:00,d674d7825063b2929c3fbcae00cadd690e5776b5,2020-03-13 20:00:00,,,111,94,94,23,0,26,28
243,positiveincrease,2020-03-13,MI,945,133,26,,,,,,,,,2020-03-13 00:00:00,9be4f0a3fa17e1c5dd3be9bf35211ba387613822,2020-03-13 20:00:00,,,1104,1078,1078,26,0,42,285
5,positiveincrease,2020-03-13,MN,14,541,,,,,,,,,,2020-03-13 00:00:00,b7413b9900e0a34c3070ad7b0d37f07ec428c2c7,2020-03-13 20:00:00,,,555,555,555,27,0,234,239
1,positiveincrease,2020-03-13,MO,2,71,,,,,,,,,,2020-03-12 17:45:00,a990b1f20ead0c53e536552a5b3b4e84fca96b96,2020-03-13 20:00:00,,,73,73,73,29,0,7,8
3,positiveincrease,2020-03-13,MS,4,41,,,,,,,,,,2020-03-12 00:00:00,9db4826bd6f035e45707de615cff223844bf7a2d,2020-03-13 20:00:00,,,45,45,45,28,0,0,3
0,positiveincrease,2020-03-13,MT,1,55,,,,,,,,,,2020-03-12 19:00:00,48a7e3825e2729f75577cdbfac00125504a6f7dd,2020-03-13 20:00:00,,,56,56,56,30,0,21,21
3,positiveincrease,2020-03-13,NC,15,86,,,,,,,,,,2020-03-13 08:45:00,61c5c0fdfb45101cb74df222e40d734d2e24b9ef,2020-03-13 20:00:00,,,101,101,101,37,0,26,29
0,positiveincrease,2020-03-13,ND,1,39,12,,,,,,,,,2020-03-13 13:00:00,973369596661807ff4d381a988464dec48e0c41b,2020-03-13 20:00:00,0,,52,40,40,38,0,27,27
3,positiveincrease,2020-03-13,NE,13,80,33,,,,,,,,,2020-03-13 00:00:00,eb0a4560d5bbc95f2d1203f3d511be4fb955bbb4,2020-03-13 20:00:00,,,126,93,93,31,0,0,3
0,positiveincrease,2020-03-13,NH,6,94,21,,,,,,,,,2020-03-12 09:00:00,f7c3d9fc2f313896dd166210690ea67135d79162,2020-03-13 20:00:00,,,121,100,100,33,0,0,0
20,positiveincrease,2020-03-13,NJ,50,97,80,,,,,,,,,2020-03-13 14:00:00,19cbcb9820b0b1a0969b0edba340e749c23ee218,2020-03-13 20:00:00,1,,227,147,147,34,0,23,43
5,positiveincrease,2020-03-13,NM,10,190,,,,,,,,,,2020-03-12 00:00:00,ca02e360148bc6f50ed84c67ee221733e9ec6667,2020-03-13 20:00:00,,,200,200,200,35,0,35,40
4,positiveincrease,2020-03-13,NV,11,168,,,,,,,,,,2020-03-12 21:27:00,d7bd641e3ecea4ec34d8c334c1edaf7677c371ff,2020-03-13 20:00:00,,,179,179,179,32,0,0,4
205,positiveincrease,2020-03-13,NY,421,2779,,,,,,,,,,2020-03-12 16:00:00,6195659df336b89493178ff9cee571d77f6a5c4e,2020-03-13 20:00:00,,,3200,3200,3200,36,0,2687,2892
8,positiveincrease,2020-03-13,OH,13,50,159,,,,,,,,,2020-03-13 15:00:00,7f90c607a28049422d4028a0f689a125f399117d,2020-03-13 20:00:00,,,222,63,63,39,0,20,28
0,positiveincrease,2020-03-13,OK,3,36,37,,,,,,,,,2020-03-13 00:00:00,9a060e3764d89f71d47c50557499e8f0b976d261,2020-03-13 20:00:00,,,76,39,39,40,0,0,0
11,positiveincrease,2020-03-13,OR,30,337,157,,,,,,,,,2020-03-13 13:00:00,e0c79de152c460d3e69826d011b86f11f90bf74c,2020-03-13 20:00:00,,,524,367,367,41,0,51,62
19,positiveincrease,2020-03-13,PA,41,140,130,,,,,,,,,2020-03-13 15:30:00,164c574777046319ae784f5911ab6c22d535871f,2020-03-13 20:00:00,,,311,181,181,42,0,24,43
9,positiveincrease,2020-03-13,RI,14,142,29,,,,,,,,,2020-03-13 00:00:00,aef575a87855c4fc4af81070ca6c1d846e845527,2020-03-13 20:00:00,,,185,156,156,44,0,48,57
2,positiveincrease,2020-03-13,SC,12,75,,,,,,,,,,2020-03-12 16:05:00,e22809753572f4790682f5831d2048e49bab023d,2020-03-13 20:00:00,,,87,87,87,45,0,27,29
1,positiveincrease,2020-03-13,SD,9,73,11,,,,,,,,,2020-03-13 00:00:00,3f8b17024f9562c669c43aadde59991b2521d715,2020-03-13 20:00:00,,,93,82,82,46,0,46,47
8,positiveincrease,2020-03-13,TN,26,116,,,,,,,,,,2020-03-13 00:00:00,d1d2be3542a03569c59f41ca92aaf10d85dee583,2020-03-13 20:00:00,,,142,142,142,47,0,37,45
16,positiveincrease,2020-03-13,TX,39,,,,,,,,,,,2020-03-13 00:00:00,8587599385560858292b40eea5f804187e8f8800,2020-03-13 20:00:00,,,39,39,39,48,0,0,16
2,positiveincrease,2020-03-13,UT,6,131,,,,,,,,,,2020-03-13 15:00:00,872f630d93aec61903fa14c2128cd906e6bdfd47,2020-03-13 20:00:00,,,137,137,137,49,0,0,2
13,positiveincrease,2020-03-13,VA,30,117,,,,,,,,,,2020-03-13 00:00:00,19c1bfca0440b480b37dd31af2e985471975bb6e,2020-03-13 20:00:00,,,147,147,147,51,0,0,13
0,positiveincrease,2020-03-13,VT,2,142,,,,,,,,,,2020-03-13 13:00:00,139720c9f4efd89acf30bfbf09ab4addf5f7f318,2020-03-13 20:00:00,,,144,144,144,50,0,45,45
216,positiveincrease,2020-03-13,WA,1015,14586,,,,,,,,,,2020-03-13 00:00:00,745df8950c160b91b7439d13308ac0301cf94110,2020-03-13 20:00:00,47,,15601,15601,15601,53,0,4023,4239
11,positiveincrease,2020-03-13,WI,19,169,,,,,,,,,,2020-03-13 15:00:00,05f9c1058ec06fc503b7c947a3f6c87961782fd2,2020-03-13 20:00:00,,,188,188,188,55,0,85,96
0,positiveincrease,2020-03-13,WV,0,17,4,,,,,,,,,2020-03-13 00:00:00,6eef3d265bdb4db30889561a9e57571417fc19db,2020-03-13 20:00:00,,,21,17,17,54,0,10,10
0,positiveincrease,2020-03-13,WY,1,,,,,,,,,,,2020-03-12 00:00:00,19b27aea823dbbcbb29e8c146ad22a8736258e75,2020-03-13 20:00:00,,,1,1,1,56,0,0,0
0,positiveincrease,2020-03-12,AK,0,46,14,,,,,,,,,2020-03-11 16:30:00,0fd333d14b98cc22b225d70a0b314964664b10f9,2020-03-12 20:00:00,0,,60,46,46,2,0,0,0
0,positiveincrease,2020-03-12,AL,0,10,,,,,,,,,,2020-03-09 00:00:00,ba2f587dec4e40c649ac2dcd9c8a5782aedafb22,2020-03-12 20:00:00,,,10,10,10,1,0,0,0
6,positiveincrease,2020-03-12,AR,6,24,20,,,,,,,,,2020-03-11 00:00:00,a3db07948d6a59eb4bbc7d472972d06137651dd7,2020-03-12 20:00:00,,,50,30,30,5,0,12,18
0,positiveincrease,2020-03-12,AZ,9,82,24,,,,,,,,,2020-03-12 12:00:00,a52933ab64ce64eb69d5ff3f6a929c70bb525209,2020-03-12 20:00:00,,,115,91,91,4,0,23,23
45,positiveincrease,2020-03-12,CA,202,916,,,,,,,,,,2020-03-12 10:00:00,a7584b6c9ab89772a3e6a1287e104b91ced4fb4f,2020-03-12 20:00:00,4,,1118,1118,1118,6,0,0,45
17,positiveincrease,2020-03-12,CO,45,298,,,,,,,,,,2020-03-12 17:00:00,b572b585f84c31d999a5ac9aa5c66c73eed17601,2020-03-12 20:00:00,,,343,343,343,8,0,47,64
3,positiveincrease,2020-03-12,CT,6,89,,,,,,,,,,2020-03-12 15:00:00,eab19925410d64f4b03c0873a822ec7864c54236,2020-03-12 20:00:00,,,95,95,95,9,0,18,21
5,positiveincrease,2020-03-12,DC,10,20,,,,,,,,,,2020-03-11 17:45:00,1c1e964aab6518e06fc99d113a5ef4ecfe82b729,2020-03-12 20:00:00,,,30,30,30,11,0,0,5
3,positiveincrease,2020-03-12,DE,4,23,14,,,,,,,,,2020-03-12 11:30:00,dc3b37acb5af4bfc5f9c795fbbfbd52bca90227e,2020-03-12 20:00:00,,,41,27,27,10,0,6,9
4,positiveincrease,2020-03-12,FL,32,301,147,,,,,,,,,2020-03-12 09:07:00,7c7b437d10aff1f7f2ac23ebce44719ea7cc8d5c,2020-03-12 20:00:00,2,,480,333,333,12,0,0,4
9,positiveincrease,2020-03-12,GA,31,,,,,,,,,,,2020-03-11 20:00:00,713e2aa927927b19f521af9d6936987a5e3ff36c,2020-03-12 20:00:00,,,31,31,31,13,0,0,9
0,positiveincrease,2020-03-12,HI,2,,,,,,,,,,,2020-03-11 00:00:00,9c7ad6b68824d1c11d37d43737c0b197bfd2c7da,2020-03-12 20:00:00,,,2,2,2,15,0,0,0
1,positiveincrease,2020-03-12,IA,14,67,24,,,,,,,,,2020-03-11 00:00:00,6e88ebfbae1d83d02a20952caee70ba3b5c88da8,2020-03-12 20:00:00,,,105,81,81,19,0,21,22
0,positiveincrease,2020-03-12,ID,0,93,,,,,,,,,,2020-03-12 09:45:00,1e2caa33f353cb3c8807b74a42933558dd747e46,2020-03-12 20:00:00,,,93,93,93,16,0,26,26
6,positiveincrease,2020-03-12,IL,25,266,76,,,,,,,,,2020-03-11 00:00:00,c52114081e35f219a44190dee8b1f5928155eea1,2020-03-12 20:00:00,,,367,291,291,17,0,22,28
2,positiveincrease,2020-03-12,IN,12,52,,,,,,,,,,2020-03-11 11:59:00,211b2a7d3bb0537c7e8866bf01e29995265f641f,2020-03-12 20:00:00,,,64,64,64,18,0,19,21
3,positiveincrease,2020-03-12,KS,4,41,,,,,,,,,,2020-03-12 00:00:00,09957a196d5e23871891efcf4069e82eff7840b5,2020-03-12 20:00:00,,,45,45,45,20,0,0,3
0,positiveincrease,2020-03-12,KY,8,56,,,,,,,,,,2020-03-11 17:10:00,37a5b06582e47131204394504c26ef72ac5e8197,2020-03-12 20:00:00,,,64,64,64,21,0,10,10
8,positiveincrease,2020-03-12,LA,14,37,,,,,,,,,,2020-03-12 10:30:00,80c783b5f63eea4ae1829493ab5f508ba1118ab6,2020-03-12 20:00:00,,,51,51,51,22,0,0,8
,positiveincrease,2020-03-12,MA,8,,,,,,,,,,,2020-03-11 00:00:00,33c8f9ad36eda440d682d570e89204700e4901f3,2020-03-12 20:00:00,,,8,8,8,25,,,
3,positiveincrease,2020-03-12,MD,12,94,,,,,,,,,,2020-03-12 00:00:00,b045cc538c9ada3a8e9950e7d98a70e218f4c471,2020-03-12 20:00:00,,,106,106,106,24,0,0,3
1,positiveincrease,2020-03-12,ME,1,65,20,,,,,,,,,2020-03-12 13:00:00,21ab9f643b305cc25bf778d45628085162802271,2020-03-12 20:00:00,,,86,66,66,23,0,23,24
205,positiveincrease,2020-03-12,MI,702,91,27,,,,,,,,,2020-03-11 19:00:00,8f4bfb63e53492b2662349b3c6824b383a96d996,2020-03-12 20:00:00,,,820,793,793,26,0,34,239
4,positiveincrease,2020-03-12,MN,9,307,,,,,,,,,,2020-03-12 00:00:00,6340d601b63b98be39ca1524899751b56e60ce90,2020-03-12 20:00:00,,,316,316,316,27,0,90,94
0,positiveincrease,2020-03-12,MO,1,64,,,,,,,,,,2020-03-11 00:00:00,e1f7594b0769ea4b3628cffdf5d3745a5c65140f,2020-03-12 20:00:00,,,65,65,65,29,0,64,64
1,positiveincrease,2020-03-12,MS,1,41,,,,,,,,,,2020-03-11 13:20:00,6508f7c8a3a2f6abce192472eaeff77a4822926e,2020-03-12 20:00:00,,,42,42,42,28,0,21,22
1,positiveincrease,2020-03-12,MT,1,34,,,,,,,,,,2020-03-11 19:00:00,6cbfe3f5546429d7e9088a36eff9bdc621c28f10,2020-03-12 20:00:00,,,35,35,35,30,0,13,14
5,positiveincrease,2020-03-12,NC,12,60,,,,,,,,,,2020-03-12 08:00:00,671f3237bbfd84baf2ccbc2a8589c19fd1efe294,2020-03-12 20:00:00,,,72,72,72,37,0,60,65
1,positiveincrease,2020-03-12,ND,1,12,14,,,,,,,,,2020-03-11 00:00:00,01b362bcaca6ad23c3f26ecdcb9c77f1ae9ccc5e,2020-03-12 20:00:00,,,27,13,13,38,0,5,6
5,positiveincrease,2020-03-12,NE,10,80,33,,,,,,,,,2020-03-12 00:00:00,8b5177c84b7cce5a61d81a92d96664285e9489ba,2020-03-12 20:00:00,,,123,90,90,31,0,33,38
2,positiveincrease,2020-03-12,NH,6,94,21,,,,,,,,,2020-03-12 09:00:00,ae0a0e6d78d8d3ef4d5865293f8847bc134fb16b,2020-03-12 20:00:00,,,121,100,100,33,0,56,58
6,positiveincrease,2020-03-12,NJ,30,74,20,,,,,,,,,2020-03-11 12:00:00,8c4530716ebc5798fffdc1f7f0f63447ca0203f2,2020-03-12 20:00:00,1,,124,104,104,34,0,17,23
2,positiveincrease,2020-03-12,NM,5,155,,,,,,,,,,2020-03-12 00:00:00,b5ddfad0b4a41e2fba97e9469b6accce484c2694,2020-03-12 20:00:00,,,160,160,160,35,0,68,70
2,positiveincrease,2020-03-12,NV,7,168,,,,,,,,,,2020-03-10 16:00:00,f3227d4b0faa877530e4c915361ef45b83bf5386,2020-03-12 20:00:00,,,175,175,175,32,0,0,2
0,positiveincrease,2020-03-12,NY,216,92,,,,,,,,,,2020-03-11 16:00:00,43210af34819b2a2cd8d6d43d9bed655003da5a6,2020-03-12 20:00:00,,,308,308,308,36,0,0,0
1,positiveincrease,2020-03-12,OH,5,30,52,,,,,,,,,2020-03-12 14:00:00,efa2e0774233126b4df6cd4a1b0a8503009a8770,2020-03-12 20:00:00,,,87,35,35,39,0,9,10
1,positiveincrease,2020-03-12,OK,3,36,4,,,,,,,,,2020-03-11 00:00:00,840897d7f37abb8518a4e9211e0e29f6ae79e2c9,2020-03-12 20:00:00,,,43,39,39,40,0,21,22
0,positiveincrease,2020-03-12,OR,19,286,62,,,,,,,,,2020-03-11 13:00:00,fd5256f94b04b19c55b5d8a2b8420796a23c8e40,2020-03-12 20:00:00,,,367,305,305,41,0,0,0
6,positiveincrease,2020-03-12,PA,22,116,81,,,,,,,,,2020-03-12 13:45:00,bc7d0a0a3f224b9e4a683d273a282365a3b98209,2020-03-12 20:00:00,,,219,138,138,42,0,28,34
0,positiveincrease,2020-03-12,RI,5,94,8,,,,,,,,,2020-03-12 00:00:00,b6430bb37b583bc85b9f05acf9d8f1120e0c9cde,2020-03-12 20:00:00,,,107,99,99,44,0,0,0
1,positiveincrease,2020-03-12,SC,10,48,,,,,,,,,,2020-03-11 17:12:00,e9c1435a2731d83fa6da3b6dca689f068428b935,2020-03-12 20:00:00,,,58,58,58,45,0,16,17
3,positiveincrease,2020-03-12,SD,8,27,11,,,,,,,,,2020-03-11 00:00:00,fa2a4555a132947a8bd5ea7b142c1dc4054bde10,2020-03-12 20:00:00,,,46,35,35,46,0,14,17
11,positiveincrease,2020-03-12,TN,18,79,,,,,,,,,,2020-03-12 15:00:00,20ebad0679dd87764eca29944743555507aacb87,2020-03-12 20:00:00,,,97,97,97,47,0,29,40
2,positiveincrease,2020-03-12,TX,23,,,,,,,,,,,2020-03-12 11:00:00,d38ecd87207406a13bc1f4b675e5c78885081682,2020-03-12 20:00:00,,,23,23,23,48,0,0,2
2,positiveincrease,2020-03-12,UT,4,131,,,,,,,,,,2020-03-11 00:00:00,b2090484e710343cf6bed10c51a6046641a77bcb,2020-03-12 20:00:00,,,135,135,135,49,0,131,133
8,positiveincrease,2020-03-12,VA,17,117,,,,,,,,,,2020-03-12 12:00:00,603bdab35e9c1b729faaec84139ead405bac3557,2020-03-12 20:00:00,,,134,134,134,51,0,57,65
1,positiveincrease,2020-03-12,VT,2,97,,,,,,,,,,2020-03-11 13:00:00,ccf9990506a665af1183e1aa373e86fcbb855888,2020-03-12 20:00:00,,,99,99,99,50,0,35,36
178,positiveincrease,2020-03-12,WA,799,10563,,,,,,,,,,2020-03-12 00:00:00,26637457770343ac30569d53448276021d3273e2,2020-03-12 20:00:00,44,,11362,11362,11362,53,0,3588,3766
5,positiveincrease,2020-03-12,WI,8,84,,,,,,,,,,2020-03-12 15:30:00,b2a3aab9e1678d1e0824c903d8f87558db50fd03,2020-03-12 20:00:00,,,92,92,92,55,0,41,46
0,positiveincrease,2020-03-12,WV,0,7,1,,,,,,,,,2020-03-12 00:00:00,bc98a998bad0b66eb8ec744bc37e49cab93b2668,2020-03-12 20:00:00,,,8,7,7,54,0,4,4
1,positiveincrease,2020-03-12,WY,1,,,,,,,,,,,2020-03-11 00:00:00,82f143d73ce3619709635a4d54daf88abe2fd5b7,2020-03-12 20:00:00,,,1,1,1,56,0,0,1
0,positiveincrease,2020-03-11,AK,0,46,14,,,,,,,,,,6a17e217d5f39b7b3b9c1c5933dbc5811dbd4620,2020-03-11 20:00:00,0,,60,46,46,2,0,23,23
0,positiveincrease,2020-03-11,AL,0,10,,,,,,,,,,,06ecb0277a90135b760551e5a082a57764c3d807,2020-03-11 20:00:00,,,10,10,10,1,0,10,10
0,positiveincrease,2020-03-11,AR,0,12,14,,,,,,,,,,80255094c621d6195e52b47b98e8bfa28e2e8579,2020-03-11 20:00:00,,,26,12,12,5,0,0,0
3,positiveincrease,2020-03-11,AZ,9,59,32,,,,,,,,,,d11762a6aa89aab69f9835c86bc75cf29daac1a6,2020-03-11 20:00:00,,,100,68,68,4,0,8,11
24,positiveincrease,2020-03-11,CA,157,916,,,,,,,,,,,60d936c9cb6d9ed1560900ab7872fc8073995514,2020-03-11 20:00:00,,,1073,1073,1073,6,0,226,250
16,positiveincrease,2020-03-11,CO,28,251,,,,,,,,,,,b7997019bc28ca16f0ba29ba93d6207fb06f3239,2020-03-11 20:00:00,,,279,279,279,8,0,109,125
1,positiveincrease,2020-03-11,CT,3,71,,,,,,,,,,,a50b946b3349bf840cde39348e0fca28bc40e05e,2020-03-11 20:00:00,,,74,74,74,9,0,17,18
0,positiveincrease,2020-03-11,DC,5,20,15,,,,,,,,,,4d7d67cef5cf4b9935d6b380a888a4a6448eda83,2020-03-11 20:00:00,,,40,25,25,11,0,3,3
1,positiveincrease,2020-03-11,DE,1,17,2,,,,,,,,,,19fef58c9c6a081f4ccc6a0b5789af4a02104ca0,2020-03-11 20:00:00,,,20,18,18,10,0,0,1
9,positiveincrease,2020-03-11,FL,28,301,147,,,,,,,,,,5781ff15663b31589b51bb46a59012926192b1ab,2020-03-11 20:00:00,2,,476,329,329,12,0,79,88
5,positiveincrease,2020-03-11,GA,22,,,,,,,,,,,,4a03ebf8087c8597fc843c26f81394a7c705efca,2020-03-11 20:00:00,,,22,22,22,13,0,0,5
0,positiveincrease,2020-03-11,HI,2,,,,,,,,,,,,eb2926757b94fd9d2e1658516b94e1e324b6bd2a,2020-03-11 20:00:00,,,2,2,2,15,0,0,0
5,positiveincrease,2020-03-11,IA,13,46,27,,,,,,,,,,63c9dda23589c74f3a459e5d04e82ee77d5b1825,2020-03-11 20:00:00,,,86,59,59,19,0,14,19
0,positiveincrease,2020-03-11,ID,0,67,,,,,,,,,,,71eccb6f178f32c7ebad5308d02699935f78d077,2020-03-11 20:00:00,,,67,67,67,16,0,26,26
0,positiveincrease,2020-03-11,IL,19,244,63,,,,,,,,,,0004f9eb54f0230d146ed89bdbd8e44bb11e74cc,2020-03-11 20:00:00,,,326,263,263,17,0,0,0
4,positiveincrease,2020-03-11,IN,10,33,,,,,,,,,,,50f384cdf0aeed14014c35f1d4c6f89621327b3d,2020-03-11 20:00:00,,,43,43,43,18,0,3,7
0,positiveincrease,2020-03-11,KS,1,41,,,,,,,,,,,72c012d297b01fb6956f253e77e1f80fce188701,2020-03-11 20:00:00,,,42,42,42,20,0,24,24
2,positiveincrease,2020-03-11,KY,8,46,,,,,,,,,,,ca5a1d05cc67a03bd76386a233cc90302521de91,2020-03-11 20:00:00,,,54,54,54,21,0,18,20
5,positiveincrease,2020-03-11,LA,6,37,,,,,,,,,,,1aab27af026a6b0066fc0524e1038304b16cf525,2020-03-11 20:00:00,,,43,43,43,22,0,26,31
3,positiveincrease,2020-03-11,MD,9,94,,,,,,,,,,,8fc87b4c236b50c967f5bf481b41f6f95b2b7ec8,2020-03-11 20:00:00,,,103,103,103,24,0,5,8
0,positiveincrease,2020-03-11,ME,0,42,5,,,,,,,,,,0ddac8633d226be8538d32dea5a8c925b5154acf,2020-03-11 20:00:00,,,47,42,42,23,0,22,22
139,positiveincrease,2020-03-11,MI,497,57,18,,,,,,,,,,7330b9b2e5536ce3def8a389537ce0792b0aebf5,2020-03-11 20:00:00,,,572,554,554,26,0,18,157
2,positiveincrease,2020-03-11,MN,5,217,,,,,,,,,,,ee873ffab8eb2b95b24d08c93b147719c340ec51,2020-03-11 20:00:00,,,222,222,222,27,0,85,87
0,positiveincrease,2020-03-11,MO,1,,,,,,,,,,,,3072cff2a497155871e1c3ddeeab4e0e04903236,2020-03-11 20:00:00,,,1,1,1,29,0,0,0
0,positiveincrease,2020-03-11,MS,0,20,,,,,,,,,,,a3bffe28438a767a178189225b6b052e060a640b,2020-03-11 20:00:00,,,20,20,20,28,0,20,20
0,positiveincrease,2020-03-11,MT,0,21,,,,,,,,,,,91042afeab1e85f5b8e3526a908517f433314aa7,2020-03-11 20:00:00,,,21,21,21,30,0,6,6
0,positiveincrease,2020-03-11,NC,7,,,,,,,,,,,,68d7887db18fba2c67fbbb0a443ec50045ef70f5,2020-03-11 20:00:00,,,7,7,7,37,0,0,0
0,positiveincrease,2020-03-11,ND,0,7,6,,,,,,,,,,330f48b67b5b673b5a24c02f38c3ef5bd2b00079,2020-03-11 20:00:00,,,13,7,7,38,0,1,1
2,positiveincrease,2020-03-11,NE,5,47,16,,,,,,,,,,866aa890cd81f36382290eb62de8def5006b6d25,2020-03-11 20:00:00,,,68,52,52,31,0,0,2
0,positiveincrease,2020-03-11,NH,4,38,5,,,,,,,,,,22e9ac174530ddfe0b122b8dcc14d7da99402e6d,2020-03-11 20:00:00,,,47,42,42,33,0,0,0
9,positiveincrease,2020-03-11,NJ,24,57,20,,,,,,,,,,60cb4342d3b4c30a1733c72ef909bf0d7f32405f,2020-03-11 20:00:00,1,,101,81,81,34,0,13,22
3,positiveincrease,2020-03-11,NM,3,87,,,,,,,,,,,5fb0667eb7c8726c0f5877e01993e3a931632776,2020-03-11 20:00:00,,,90,90,90,35,0,18,21
4,positiveincrease,2020-03-11,NV,5,168,,,,,,,,,,,a4a2aeaeeaf36e62bfa811cb30c85be32c4d93f8,2020-03-11 20:00:00,,,173,173,173,32,0,154,158
43,positiveincrease,2020-03-11,NY,216,92,,,,,,,,,,,5cf3e282f2cdc4105ecc7b65c7cf23b8dfa7b10c,2020-03-11 20:00:00,,,308,308,308,36,0,0,43
1,positiveincrease,2020-03-11,OH,4,21,24,,,,,,,,,,ed08ee2387aa0a06219d835de3d21723e8f61aaf,2020-03-11 20:00:00,,,49,25,25,39,0,7,8
0,positiveincrease,2020-03-11,OK,2,15,11,,,,,,,,,,203e05cbc7f8e340061e964ea7473d8b836c4c3f,2020-03-11 20:00:00,,,28,17,17,40,0,0,0
4,positiveincrease,2020-03-11,OR,19,286,62,,,,,,,,,,3deb302fff68fe73b27280faaf9ed5e4c04762c2,2020-03-11 20:00:00,,,367,305,305,41,0,73,77
4,positiveincrease,2020-03-11,PA,16,88,54,,,,,,,,,,8893339ae1005d36d38129a2266059253613f391,2020-03-11 20:00:00,,,158,104,104,42,0,88,92
2,positiveincrease,2020-03-11,RI,5,94,24,,,,,,,,,,f2501a16eee193ceb4ebda6e88672ad45fa77d13,2020-03-11 20:00:00,,,123,99,99,44,0,36,38
2,positiveincrease,2020-03-11,SC,9,32,,,,,,,,,,,d2482c6dd3356257b4d3e8fb5784121dc2e2e48a,2020-03-11 20:00:00,,,41,41,41,45,0,8,10
5,positiveincrease,2020-03-11,SD,5,13,2,,,,,,,,,,5ed811da23fe9229ab79f73dd4c15697ab3ed3b6,2020-03-11 20:00:00,,,20,18,18,46,0,2,7
0,positiveincrease,2020-03-11,TN,7,50,,,,,,,,,,,363f68ca1bfcc155ee4040328de32478e999582a,2020-03-11 20:00:00,,,57,57,57,47,0,50,50
8,positiveincrease,2020-03-11,TX,21,,,,,,,,,,,,cdd57a5e5141b6e094cc93557f67f00a2cfc8922,2020-03-11 20:00:00,,,21,21,21,48,0,0,8
0,positiveincrease,2020-03-11,UT,2,,,,,,,,,,,,d9b1bc62be94033685af0bf6848b7157aead3399,2020-03-11 20:00:00,,,2,2,2,49,0,0,0
1,positiveincrease,2020-03-11,VA,9,60,,,,,,,,,,,2af80d9ae51b403b033ddcae7c61d724ba8ac808,2020-03-11 20:00:00,,,69,69,69,51,0,7,8
0,positiveincrease,2020-03-11,VT,1,62,,,,,,,,,,,40b405e689da70df732832da9821ecb66f229c2b,2020-03-11 20:00:00,,,63,63,63,50,0,22,22
133,positiveincrease,2020-03-11,WA,621,6975,,,,,,,,,,2020-03-11 00:00:00,a36004b19d4624e5abf6ba76739b1467aa35967d,2020-03-11 20:00:00,40,,7596,7596,7596,53,0,2128,2261
1,positiveincrease,2020-03-11,WI,3,43,,,,,,,,,,,1677f4db42de2eb0e644a7a546e02b5b78b9b969,2020-03-11 20:00:00,,,46,46,46,55,0,7,8
0,positiveincrease,2020-03-11,WV,0,3,2,,,,,,,,,,fe56925cfbec4b47ec62aa0d54549f71d30c1599,2020-03-11 20:00:00,,,5,3,3,54,0,1,1
0,positiveincrease,2020-03-11,WY,0,,,,,,,,,,,,0d018ee600974481c6d8b8acb1efc3c02b46b980,2020-03-11 20:00:00,,,0,0,0,56,0,0,0
0,positiveincrease,2020-03-10,AK,0,23,9,,,,,,,,,,7aa445ebf9123446b45e378bb01eb24bf5f69895,2020-03-10 20:00:00,0,,32,23,23,2,0,0,0
0,positiveincrease,2020-03-10,AL,0,0,0,,,,,,,,,,8b98d3b5d6d75f9bb40ee70ef5553b794b7dc4f2,2020-03-10 20:00:00,,,0,0,0,1,0,0,0
